Transaction_ID,SKU,Warehouse_ID,Transaction_Date,Transaction_Type,Quantity
TX013140,P0407,W02,2024-05-28,Issue,-171
TX013141,P0220,W04,2024-04-03,Issue,-24
TX013142,P0485,W04,2024-03-31,Issue,-3
TX013143,P0197,W02,2024-09-03,Issue,-67
TX013144,P0317,W02,2024-10-11,Issue,-66
TX013145,P0091,W03,2024-05-23,Receipt,104
TX013146,P0468,W04,2024-12-29,Receipt,95
TX013147,P0228,W03,2024-05-03,Issue,-155
TX013148,P0485,W02,2024-02-19,Receipt,105
TX013149,P0162,W05,2024-07-24,Receipt,81
TX013150,P0078,W03,2024-01-16,Issue,-74
TX013151,P0175,W01,2024-05-18,Issue,-128
TX013152,P0454,W01,2024-07-09,Receipt,102
TX013153,P0283,W03,2024-04-04,Issue,-89
TX013154,P0386,W01,2024-10-11,Receipt,139
TX013155,P0009,W05,2024-10-20,Receipt,123
TX013156,P0203,W04,2024-08-23,Issue,-165
TX013157,P0310,W05,2024-02-07,Issue,-93
TX013158,P0133,W01,2024-04-01,Receipt,139
TX013159,P0203,W04,2024-04-08,Issue,-163
TX013160,P0003,W01,2024-04-06,Receipt,178
TX013161,P0346,W03,2024-08-10,Issue,-159
TX013162,P0398,W05,2024-11-23,Issue,-92
TX013163,P0265,W04,2024-08-10,Receipt,77
TX013164,P0211,W02,2024-02-23,Issue,-33
TX013165,P0209,W05,2024-07-15,Issue,-14
TX013166,P0433,W02,2024-04-11,Issue,-36
TX013167,P0058,W03,2024-04-29,Issue,-95
TX013168,P0366,W01,2024-01-09,Issue,-128
TX013169,P0472,W03,2024-11-06,Issue,-194
TX013170,P0334,W02,2024-03-06,Receipt,131
TX013171,P0138,W04,2024-12-22,Issue,-171
TX013172,P0381,W03,2024-03-10,Issue,-95
TX013173,P0391,W01,2024-10-02,Receipt,56
TX013174,P0141,W04,2024-07-23,Receipt,156
TX013175,P0291,W04,2024-03-18,Issue,-162
TX013176,P0189,W01,2024-12-29,Receipt,160
TX013177,P0351,W04,2024-12-26,Issue,-60
TX013178,P0038,W05,2024-02-13,Issue,-144
TX013179,P0234,W04,2024-09-02,Receipt,191
TX013180,P0165,W02,2024-06-01,Issue,-104
TX013181,P0477,W05,2024-02-20,Issue,-83
TX013182,P0070,W03,2024-01-15,Issue,-101
TX013183,P0008,W04,2024-04-15,Issue,-192
TX013184,P0217,W01,2024-07-23,Issue,-28
TX013185,P0069,W05,2024-06-04,Receipt,160
TX013186,P0330,W04,2024-07-05,Issue,-195
TX013187,P0279,W02,2024-08-22,Receipt,33
TX013188,P0385,W04,2024-11-19,Issue,-184
TX013189,P0269,W04,2024-03-30,Receipt,181
TX013190,P0101,W05,2024-10-27,Receipt,163
TX013191,P0410,W02,2024-07-29,Receipt,89
TX013192,P0083,W04,2024-07-11,Issue,-154
TX013193,P0090,W05,2024-04-15,Issue,-38
TX013194,P0444,W01,2024-10-11,Issue,-27
TX013195,P0368,W04,2024-06-04,Receipt,82
TX013196,P0050,W03,2024-10-17,Issue,-190
TX013197,P0179,W01,2024-01-13,Receipt,26
TX013198,P0490,W04,2024-01-14,Issue,-62
TX013199,P0377,W01,2024-03-13,Issue,-135
TX013200,P0057,W03,2024-07-12,Receipt,179
TX013201,P0450,W01,2024-09-01,Receipt,17
TX013202,P0447,W04,2024-11-29,Issue,-10
TX013203,P0041,W03,2024-09-15,Receipt,10
TX013204,P0467,W02,2024-01-04,Issue,-70
TX013205,P0332,W05,2024-07-17,Receipt,36
TX013206,P0236,W05,2024-09-27,Receipt,37
TX013207,P0035,W04,2024-06-28,Issue,-107
TX013208,P0224,W05,2024-04-21,Receipt,122
TX013209,P0437,W05,2024-03-16,Issue,-153
TX013210,P0077,W04,2024-01-17,Receipt,25
TX013211,P0484,W04,2024-09-29,Issue,-1
TX013212,P0449,W01,2024-09-18,Issue,-55
TX013213,P0289,W05,2024-06-27,Issue,-54
TX013214,P0181,W01,2024-02-17,Issue,-179
TX013215,P0004,W05,2024-01-12,Receipt,175
TX013216,P0120,W05,2024-11-05,Issue,-35
TX013217,P0258,W02,2024-02-21,Issue,-165
TX013218,P0008,W05,2024-06-10,Receipt,11
TX013219,P0080,W04,2024-03-05,Issue,-94
TX013220,P0278,W05,2024-08-30,Issue,-129
TX013221,P0202,W03,2024-03-10,Issue,-183
TX013222,P0073,W02,2024-09-27,Issue,-58
TX013223,P0379,W01,2024-11-13,Receipt,93
TX013224,P0246,W05,2024-11-03,Receipt,185
TX013225,P0455,W05,2024-11-15,Receipt,157
TX013226,P0232,W01,2024-10-16,Issue,-137
TX013227,P0381,W02,2024-11-05,Issue,-83
TX013228,P0209,W01,2024-01-08,Receipt,150
TX013229,P0286,W05,2024-05-12,Receipt,16
TX013230,P0075,W01,2024-12-11,Issue,-124
TX013231,P0427,W01,2024-07-19,Issue,-86
TX013232,P0183,W05,2024-10-03,Issue,-124
TX013233,P0271,W02,2024-12-28,Issue,-52
TX013234,P0327,W04,2024-12-08,Receipt,100
TX013235,P0061,W02,2024-03-27,Issue,-107
TX013236,P0323,W04,2024-09-04,Receipt,45
TX013237,P0151,W05,2024-12-13,Receipt,194
TX013238,P0283,W05,2024-03-11,Issue,-148
TX013239,P0094,W04,2024-12-14,Issue,-197
TX013240,P0432,W05,2024-08-03,Issue,-20
TX013241,P0445,W05,2024-07-01,Receipt,91
TX013242,P0016,W04,2024-07-01,Issue,-16
TX013243,P0142,W01,2024-01-21,Receipt,103
TX013244,P0436,W02,2024-07-22,Issue,-38
TX013245,P0086,W02,2024-09-18,Issue,-164
TX013246,P0370,W03,2024-05-16,Receipt,95
TX013247,P0404,W05,2024-02-11,Issue,-169
TX013248,P0266,W01,2024-03-26,Issue,-106
TX013249,P0058,W01,2024-06-14,Issue,-75
TX013250,P0285,W05,2024-01-01,Issue,-33
TX013251,P0132,W02,2024-01-28,Issue,-173
TX013252,P0479,W03,2024-03-14,Issue,-61
TX013253,P0206,W03,2024-04-02,Issue,-126
TX013254,P0389,W03,2024-12-31,Issue,-135
TX013255,P0038,W04,2024-03-18,Receipt,58
TX013256,P0068,W04,2024-04-29,Receipt,4
TX013257,P0203,W05,2024-05-20,Receipt,185
TX013258,P0374,W03,2024-03-06,Issue,-64
TX013259,P0473,W01,2024-03-06,Issue,-141
TX013260,P0012,W04,2024-01-18,Issue,-53
TX013261,P0052,W04,2024-11-20,Receipt,21
TX013262,P0351,W05,2024-11-19,Issue,-54
TX013263,P0331,W04,2024-08-10,Issue,-179
TX013264,P0231,W05,2024-09-16,Receipt,115
TX013265,P0480,W01,2024-02-26,Issue,-183
TX013266,P0331,W05,2024-11-17,Receipt,39
TX013267,P0071,W03,2024-09-21,Issue,-25
TX013268,P0376,W04,2024-03-17,Issue,-60
TX013269,P0322,W02,2024-04-29,Issue,-34
TX013270,P0321,W05,2024-03-02,Receipt,174
TX013271,P0089,W01,2024-09-01,Receipt,151
TX013272,P0329,W03,2024-07-28,Receipt,29
TX013273,P0046,W05,2024-02-06,Issue,-153
TX013274,P0116,W03,2024-10-11,Receipt,25
TX013275,P0356,W01,2024-06-08,Issue,-112
TX013276,P0349,W03,2024-12-03,Receipt,141
TX013277,P0266,W01,2024-12-12,Receipt,198
TX013278,P0091,W04,2024-11-29,Receipt,135
TX013279,P0019,W03,2024-09-21,Issue,-20
TX013280,P0339,W02,2024-12-19,Issue,-134
TX013281,P0117,W02,2024-09-23,Receipt,135
TX013282,P0117,W02,2024-05-30,Issue,-67
TX013283,P0276,W05,2024-06-01,Receipt,97
TX013284,P0413,W04,2024-07-28,Issue,-81
TX013285,P0117,W04,2024-12-25,Issue,-99
TX013286,P0451,W01,2024-09-19,Receipt,103
TX013287,P0278,W01,2024-06-09,Receipt,189
TX013288,P0184,W05,2024-09-07,Issue,-42
TX013289,P0470,W03,2024-08-08,Issue,-133
TX013290,P0477,W05,2024-09-18,Issue,-51
TX013291,P0023,W02,2024-01-04,Receipt,35
TX013292,P0424,W04,2024-03-21,Issue,-57
TX013293,P0375,W01,2024-08-05,Issue,-186
TX013294,P0218,W01,2024-01-17,Receipt,59
TX013295,P0431,W04,2024-08-20,Receipt,49
TX013296,P0117,W02,2024-10-10,Issue,-102
TX013297,P0191,W02,2024-12-22,Receipt,38
TX013298,P0342,W02,2024-07-20,Issue,-21
TX013299,P0422,W04,2024-04-04,Issue,-164
TX013300,P0137,W05,2024-10-19,Issue,-99
TX013301,P0469,W02,2024-07-29,Issue,-20
TX013302,P0100,W05,2024-11-09,Issue,-173
TX013303,P0178,W03,2024-08-13,Receipt,123
TX013304,P0189,W01,2024-03-22,Issue,-174
TX013305,P0496,W05,2024-09-11,Issue,-14
TX013306,P0228,W03,2024-12-03,Issue,-147
TX013307,P0352,W04,2024-05-18,Receipt,70
TX013308,P0352,W03,2024-06-22,Receipt,122
TX013309,P0126,W03,2024-02-29,Issue,-127
TX013310,P0226,W01,2024-09-25,Issue,-179
TX013311,P0317,W03,2024-02-03,Receipt,110
TX013312,P0407,W03,2024-07-27,Issue,-3
TX013313,P0026,W01,2024-12-15,Issue,-3
TX013314,P0118,W04,2024-10-01,Issue,-179
TX013315,P0464,W02,2024-03-04,Receipt,182
TX013316,P0230,W05,2024-04-21,Receipt,34
TX013317,P0241,W05,2024-04-20,Issue,-186
TX013318,P0003,W03,2024-05-26,Receipt,3
TX013319,P0493,W02,2024-02-28,Issue,-21
TX013320,P0194,W02,2024-05-03,Receipt,85
TX013321,P0164,W03,2024-06-03,Issue,-3
TX013322,P0329,W05,2024-06-10,Issue,-165
TX013323,P0379,W05,2024-02-06,Receipt,17
TX013324,P0476,W02,2024-01-16,Receipt,150
TX013325,P0216,W02,2024-04-09,Issue,-10
TX013326,P0497,W03,2024-07-06,Issue,-44
TX013327,P0429,W05,2024-06-29,Receipt,51
TX013328,P0476,W05,2024-11-18,Issue,-136
TX013329,P0455,W03,2024-10-22,Issue,-170
TX013330,P0090,W03,2024-09-14,Issue,-114
TX013331,P0302,W04,2024-08-25,Receipt,14
TX013332,P0321,W02,2024-08-22,Issue,-145
TX013333,P0105,W02,2024-02-06,Issue,-17
TX013334,P0365,W02,2024-09-24,Issue,-94
TX013335,P0105,W01,2024-06-25,Issue,-172
TX013336,P0419,W01,2024-09-06,Issue,-13
TX013337,P0338,W03,2024-11-02,Receipt,6
TX013338,P0214,W04,2024-03-21,Issue,-26
TX013339,P0205,W01,2024-07-23,Receipt,121
TX013340,P0400,W02,2024-01-15,Receipt,158
TX013341,P0047,W04,2024-02-11,Issue,-124
TX013342,P0115,W05,2024-12-01,Issue,-50
TX013343,P0349,W03,2024-06-30,Issue,-23
TX013344,P0277,W01,2024-03-05,Issue,-197
TX013345,P0490,W04,2024-09-28,Receipt,112
TX013346,P0393,W01,2024-04-09,Receipt,11
TX013347,P0477,W01,2024-06-18,Issue,-17
TX013348,P0204,W03,2024-03-05,Receipt,105
TX013349,P0264,W01,2024-04-24,Issue,-20
TX013350,P0330,W03,2024-10-26,Receipt,30
TX013351,P0482,W03,2024-01-01,Issue,-83
TX013352,P0175,W05,2024-02-19,Issue,-31
TX013353,P0212,W02,2024-07-07,Receipt,199
TX013354,P0208,W05,2024-12-22,Receipt,68
TX013355,P0426,W01,2024-08-01,Issue,-72
TX013356,P0365,W05,2024-08-07,Receipt,12
TX013357,P0395,W04,2024-08-29,Receipt,144
TX013358,P0057,W05,2024-06-11,Receipt,60
TX013359,P0240,W05,2024-09-30,Issue,-137
TX013360,P0462,W05,2024-07-01,Issue,-178
TX013361,P0351,W03,2024-02-13,Issue,-9
TX013362,P0383,W02,2024-01-11,Receipt,86
TX013363,P0424,W05,2024-10-21,Receipt,92
TX013364,P0243,W05,2024-10-19,Receipt,180
TX013365,P0162,W02,2024-12-16,Issue,-77
TX013366,P0388,W05,2024-02-10,Receipt,174
TX013367,P0178,W02,2024-02-24,Issue,-65
TX013368,P0250,W05,2024-04-05,Issue,-35
TX013369,P0304,W05,2024-06-09,Issue,-106
TX013370,P0391,W04,2024-11-01,Issue,-24
TX013371,P0384,W04,2024-05-23,Issue,-91
TX013372,P0170,W04,2024-11-29,Issue,-27
TX013373,P0102,W03,2024-05-07,Receipt,37
TX013374,P0449,W01,2024-01-15,Issue,-155
TX013375,P0306,W04,2024-07-27,Issue,-64
TX013376,P0122,W01,2024-02-25,Receipt,162
TX013377,P0046,W02,2024-03-18,Issue,-21
TX013378,P0344,W01,2024-03-28,Issue,-192
TX013379,P0042,W02,2024-01-11,Receipt,163
TX013380,P0092,W01,2024-04-02,Issue,-17
TX013381,P0280,W02,2024-11-19,Receipt,87
TX013382,P0333,W04,2024-12-17,Issue,-80
TX013383,P0230,W04,2024-02-01,Issue,-159
TX013384,P0138,W04,2024-11-18,Receipt,172
TX013385,P0282,W02,2024-05-24,Receipt,12
TX013386,P0382,W03,2024-05-03,Issue,-24
TX013387,P0375,W01,2024-02-17,Receipt,115
TX013388,P0386,W02,2024-07-10,Issue,-106
TX013389,P0225,W04,2024-07-20,Receipt,12
TX013390,P0348,W01,2024-05-04,Issue,-108
TX013391,P0347,W04,2024-12-12,Receipt,22
TX013392,P0198,W03,2024-10-18,Issue,-196
TX013393,P0189,W05,2024-04-05,Receipt,89
TX013394,P0442,W04,2024-02-12,Issue,-56
TX013395,P0251,W05,2024-04-07,Receipt,143
TX013396,P0051,W03,2024-08-28,Issue,-105
TX013397,P0081,W05,2024-11-30,Issue,-83
TX013398,P0256,W04,2024-11-24,Issue,-80
TX013399,P0481,W03,2024-05-09,Receipt,158
TX013400,P0335,W01,2024-04-12,Issue,-73
TX013401,P0174,W05,2024-11-21,Receipt,161
TX013402,P0003,W05,2024-07-31,Receipt,48
TX013403,P0330,W02,2024-12-25,Issue,-108
TX013404,P0349,W04,2024-01-22,Receipt,121
TX013405,P0071,W04,2024-01-08,Issue,-167
TX013406,P0306,W05,2024-01-20,Issue,-102
TX013407,P0036,W05,2024-02-07,Issue,-169
TX013408,P0180,W05,2024-05-26,Receipt,46
TX013409,P0044,W04,2024-03-15,Issue,-16
TX013410,P0086,W02,2024-07-08,Receipt,185
TX013411,P0479,W05,2024-04-27,Receipt,51
TX013412,P0487,W04,2024-12-13,Receipt,135
TX013413,P0270,W04,2024-04-22,Issue,-79
TX013414,P0194,W02,2024-06-12,Issue,-175
TX013415,P0177,W02,2024-01-21,Issue,-121
TX013416,P0454,W02,2024-03-11,Issue,-165
TX013417,P0083,W01,2024-12-10,Issue,-175
TX013418,P0155,W01,2024-10-24,Receipt,156
TX013419,P0454,W05,2024-08-15,Receipt,172
TX013420,P0002,W04,2024-02-26,Issue,-170
TX013421,P0077,W02,2024-03-25,Receipt,126
TX013422,P0047,W01,2024-12-23,Issue,-47
TX013423,P0188,W05,2024-08-20,Issue,-84
TX013424,P0138,W04,2024-03-17,Issue,-44
TX013425,P0189,W02,2024-03-30,Issue,-132
TX013426,P0296,W01,2024-03-27,Receipt,108
TX013427,P0005,W01,2024-05-20,Issue,-124
TX013428,P0270,W04,2024-06-12,Receipt,145
TX013429,P0223,W01,2024-08-08,Receipt,98
TX013430,P0089,W04,2024-03-24,Issue,-10
TX013431,P0198,W02,2024-03-12,Receipt,158
TX013432,P0332,W04,2024-09-11,Issue,-93
TX013433,P0451,W02,2024-01-26,Receipt,179
TX013434,P0111,W03,2024-02-07,Receipt,116
TX013435,P0242,W01,2024-03-31,Issue,-70
TX013436,P0151,W03,2024-06-30,Issue,-148
TX013437,P0449,W04,2024-03-27,Issue,-23
TX013438,P0079,W02,2024-08-31,Issue,-59
TX013439,P0241,W01,2024-03-02,Issue,-68
TX013440,P0488,W05,2024-07-18,Receipt,139
TX013441,P0077,W01,2024-07-08,Issue,-84
TX013442,P0422,W05,2024-07-09,Issue,-112
TX013443,P0142,W01,2024-05-17,Issue,-194
TX013444,P0403,W02,2024-05-22,Issue,-75
TX013445,P0137,W04,2024-07-04,Issue,-20
TX013446,P0348,W02,2024-08-10,Issue,-33
TX013447,P0289,W01,2024-10-16,Receipt,2
TX013448,P0289,W05,2024-05-30,Receipt,167
TX013449,P0429,W02,2024-07-31,Receipt,13
TX013450,P0295,W02,2024-07-20,Issue,-13
TX013451,P0289,W05,2024-10-04,Receipt,5
TX013452,P0004,W03,2024-06-18,Receipt,162
TX013453,P0338,W01,2024-06-05,Issue,-166
TX013454,P0282,W02,2024-05-24,Issue,-52
TX013455,P0025,W02,2024-01-23,Issue,-60
TX013456,P0227,W01,2024-09-13,Issue,-92
TX013457,P0246,W05,2024-10-24,Issue,-131
TX013458,P0359,W01,2024-03-06,Issue,-151
TX013459,P0210,W04,2024-09-29,Issue,-169
TX013460,P0417,W04,2024-04-07,Issue,-49
TX013461,P0402,W02,2024-09-25,Issue,-55
TX013462,P0376,W04,2024-01-26,Issue,-92
TX013463,P0413,W01,2024-12-13,Issue,-114
TX013464,P0233,W02,2024-03-11,Receipt,79
TX013465,P0392,W04,2024-05-06,Receipt,98
TX013466,P0433,W05,2024-07-19,Receipt,85
TX013467,P0066,W04,2024-08-04,Issue,-186
TX013468,P0452,W05,2024-11-13,Issue,-168
TX013469,P0335,W04,2024-02-10,Receipt,73
TX013470,P0200,W05,2024-12-24,Issue,-146
TX013471,P0094,W01,2024-01-08,Receipt,56
TX013472,P0303,W01,2024-11-14,Issue,-104
TX013473,P0121,W03,2024-09-19,Receipt,163
TX013474,P0167,W01,2024-11-21,Issue,-108
TX013475,P0216,W04,2024-01-10,Issue,-138
TX013476,P0361,W02,2024-06-03,Issue,-122
TX013477,P0192,W05,2024-12-05,Issue,-7
TX013478,P0244,W01,2024-09-15,Issue,-87
TX013479,P0140,W02,2024-09-01,Issue,-168
TX013480,P0036,W05,2024-08-11,Issue,-56
TX013481,P0014,W05,2024-12-16,Receipt,77
TX013482,P0491,W05,2024-10-03,Receipt,129
TX013483,P0480,W01,2024-12-05,Issue,-122
TX013484,P0307,W05,2024-10-17,Receipt,145
TX013485,P0183,W03,2024-11-03,Receipt,22
TX013486,P0334,W01,2024-08-02,Issue,-127
TX013487,P0384,W02,2024-07-06,Issue,-118
TX013488,P0156,W03,2024-01-28,Issue,-23
TX013489,P0043,W03,2024-03-18,Issue,-44
TX013490,P0148,W01,2024-07-18,Receipt,195
TX013491,P0397,W05,2024-11-09,Issue,-127
TX013492,P0174,W03,2024-05-12,Receipt,21
TX013493,P0429,W04,2024-07-01,Receipt,125
TX013494,P0081,W02,2024-11-20,Issue,-83
TX013495,P0030,W04,2024-08-02,Receipt,55
TX013496,P0432,W01,2024-07-06,Issue,-50
TX013497,P0104,W03,2024-05-25,Receipt,18
TX013498,P0401,W05,2024-10-17,Issue,-99
TX013499,P0480,W05,2024-09-01,Issue,-102
TX013500,P0300,W03,2024-04-02,Receipt,27
TX013501,P0124,W03,2024-03-20,Receipt,117
TX013502,P0083,W05,2024-10-02,Receipt,163
TX013503,P0073,W02,2024-08-02,Issue,-161
TX013504,P0171,W01,2024-07-15,Issue,-25
TX013505,P0064,W02,2024-11-15,Issue,-183
TX013506,P0474,W05,2024-06-05,Receipt,84
TX013507,P0124,W01,2024-09-13,Issue,-128
TX013508,P0129,W01,2024-07-11,Issue,-87
TX013509,P0305,W05,2024-10-25,Issue,-60
TX013510,P0275,W05,2024-12-18,Issue,-20
TX013511,P0109,W03,2024-04-05,Receipt,149
TX013512,P0268,W03,2024-04-13,Receipt,38
TX013513,P0119,W03,2024-09-30,Receipt,56
TX013514,P0236,W05,2024-09-20,Receipt,123
TX013515,P0028,W02,2024-01-25,Receipt,195
TX013516,P0109,W01,2024-11-28,Issue,-86
TX013517,P0486,W02,2024-04-21,Issue,-182
TX013518,P0415,W04,2024-05-29,Receipt,162
TX013519,P0316,W02,2024-11-15,Receipt,10
TX013520,P0205,W04,2024-07-09,Receipt,50
TX013521,P0245,W04,2024-09-10,Issue,-145
TX013522,P0107,W01,2024-01-30,Issue,-83
TX013523,P0500,W01,2024-07-14,Issue,-188
TX013524,P0053,W04,2024-10-18,Issue,-69
TX013525,P0437,W05,2024-02-28,Issue,-197
TX013526,P0011,W04,2024-10-08,Receipt,162
TX013527,P0396,W03,2024-02-26,Issue,-47
TX013528,P0215,W01,2024-03-18,Issue,-161
TX013529,P0058,W02,2024-05-22,Receipt,15
TX013530,P0118,W01,2024-02-04,Issue,-58
TX013531,P0047,W05,2024-07-22,Issue,-130
TX013532,P0093,W03,2024-05-11,Issue,-56
TX013533,P0063,W05,2024-03-16,Issue,-164
TX013534,P0393,W02,2024-10-14,Receipt,86
TX013535,P0014,W01,2024-10-23,Issue,-134
TX013536,P0480,W02,2024-04-06,Receipt,155
TX013537,P0451,W03,2024-01-10,Issue,-102
TX013538,P0384,W02,2024-12-10,Issue,-29
TX013539,P0007,W04,2024-02-12,Issue,-80
TX013540,P0390,W03,2024-10-25,Receipt,128
TX013541,P0419,W05,2024-08-19,Issue,-99
TX013542,P0219,W05,2024-11-15,Issue,-63
TX013543,P0439,W02,2024-11-09,Issue,-41
TX013544,P0412,W03,2024-02-18,Issue,-170
TX013545,P0279,W02,2024-03-19,Issue,-70
TX013546,P0394,W04,2024-05-07,Issue,-63
TX013547,P0337,W03,2024-09-26,Issue,-98
TX013548,P0310,W01,2024-01-11,Receipt,107
TX013549,P0062,W05,2024-11-26,Receipt,62
TX013550,P0271,W02,2024-09-28,Receipt,34
TX013551,P0398,W04,2024-10-24,Receipt,115
TX013552,P0267,W05,2024-12-12,Issue,-153
TX013553,P0311,W03,2024-06-27,Issue,-92
TX013554,P0093,W05,2024-02-09,Receipt,166
TX013555,P0402,W05,2024-04-05,Receipt,174
TX013556,P0026,W01,2024-09-30,Receipt,141
TX013557,P0047,W01,2024-08-24,Issue,-141
TX013558,P0499,W04,2024-07-04,Issue,-167
TX013559,P0217,W04,2024-09-02,Issue,-186
TX013560,P0424,W02,2024-03-18,Issue,-99
TX013561,P0427,W01,2024-09-22,Receipt,67
TX013562,P0449,W03,2024-05-08,Issue,-182
TX013563,P0259,W02,2024-11-12,Issue,-124
TX013564,P0275,W03,2024-05-22,Issue,-53
TX013565,P0395,W01,2024-10-05,Receipt,179
TX013566,P0348,W03,2024-02-23,Issue,-29
TX013567,P0384,W03,2024-12-11,Issue,-86
TX013568,P0371,W01,2024-11-19,Receipt,71
TX013569,P0338,W01,2024-06-02,Issue,-62
TX013570,P0181,W05,2024-05-06,Receipt,133
TX013571,P0494,W03,2024-08-07,Receipt,51
TX013572,P0398,W02,2024-04-20,Receipt,61
TX013573,P0077,W04,2024-06-19,Issue,-38
TX013574,P0339,W05,2024-03-01,Issue,-138
TX013575,P0300,W04,2024-03-17,Issue,-193
TX013576,P0435,W02,2024-01-16,Issue,-8
TX013577,P0032,W02,2024-09-22,Receipt,86
TX013578,P0299,W01,2024-11-06,Issue,-115
TX013579,P0417,W03,2024-02-12,Receipt,122
TX013580,P0006,W01,2024-10-28,Receipt,128
TX013581,P0158,W03,2024-11-16,Issue,-86
TX013582,P0074,W05,2024-05-07,Issue,-186
TX013583,P0158,W01,2024-08-01,Receipt,79
TX013584,P0073,W01,2024-02-29,Receipt,30
TX013585,P0134,W02,2024-04-11,Receipt,18
TX013586,P0128,W03,2024-06-04,Issue,-70
TX013587,P0237,W02,2024-09-18,Receipt,118
TX013588,P0326,W01,2024-12-31,Issue,-140
TX013589,P0212,W03,2024-04-01,Receipt,117
TX013590,P0209,W03,2024-01-24,Receipt,103
TX013591,P0386,W05,2024-02-14,Issue,-110
TX013592,P0002,W02,2024-08-20,Receipt,66
TX013593,P0010,W05,2024-08-08,Issue,-70
TX013594,P0061,W02,2024-03-10,Issue,-184
TX013595,P0001,W02,2024-09-13,Issue,-172
TX013596,P0290,W03,2024-06-05,Receipt,132
TX013597,P0239,W03,2024-01-05,Issue,-182
TX013598,P0245,W04,2024-04-23,Issue,-143
TX013599,P0292,W01,2024-09-05,Issue,-37
TX013600,P0168,W05,2024-09-24,Issue,-114
TX013601,P0371,W04,2024-02-23,Issue,-161
TX013602,P0404,W05,2024-09-06,Issue,-30
TX013603,P0224,W05,2024-12-28,Receipt,187
TX013604,P0056,W01,2024-03-11,Receipt,18
TX013605,P0017,W05,2024-03-10,Issue,-40
TX013606,P0316,W05,2024-08-14,Issue,-142
TX013607,P0167,W03,2024-06-02,Issue,-107
TX013608,P0470,W03,2024-09-13,Receipt,171
TX013609,P0133,W03,2024-06-03,Issue,-113
TX013610,P0321,W01,2024-08-07,Issue,-165
TX013611,P0223,W03,2024-06-07,Receipt,28
TX013612,P0018,W04,2024-12-27,Issue,-17
TX013613,P0069,W04,2024-06-29,Issue,-18
TX013614,P0062,W04,2024-04-25,Receipt,154
TX013615,P0345,W01,2024-02-17,Issue,-125
TX013616,P0327,W02,2024-05-17,Issue,-40
TX013617,P0398,W02,2024-06-04,Issue,-94
TX013618,P0391,W04,2024-09-24,Issue,-126
TX013619,P0094,W02,2024-09-27,Issue,-67
TX013620,P0401,W05,2024-03-06,Issue,-190
TX013621,P0397,W01,2024-12-03,Issue,-96
TX013622,P0408,W04,2024-04-26,Issue,-173
TX013623,P0484,W04,2024-07-08,Issue,-15
TX013624,P0319,W04,2024-10-26,Issue,-121
TX013625,P0396,W05,2024-06-19,Issue,-69
TX013626,P0146,W03,2024-01-23,Receipt,49
TX013627,P0151,W04,2024-01-06,Issue,-40
TX013628,P0406,W02,2024-07-04,Issue,-58
TX013629,P0025,W03,2024-10-31,Receipt,174
TX013630,P0300,W05,2024-07-13,Receipt,45
TX013631,P0281,W04,2024-11-16,Receipt,171
TX013632,P0100,W03,2024-09-22,Issue,-73
TX013633,P0405,W04,2024-07-14,Issue,-26
TX013634,P0112,W04,2024-12-22,Receipt,87
TX013635,P0494,W05,2024-03-01,Receipt,154
TX013636,P0285,W02,2024-05-20,Receipt,93
TX013637,P0060,W05,2024-04-01,Issue,-44
TX013638,P0392,W05,2024-04-04,Receipt,123
TX013639,P0113,W02,2024-07-27,Issue,-85
TX013640,P0118,W03,2024-05-24,Issue,-191
TX013641,P0005,W05,2024-05-19,Issue,-4
TX013642,P0194,W04,2024-11-21,Receipt,101
TX013643,P0180,W05,2024-06-21,Issue,-134
TX013644,P0407,W02,2024-05-06,Receipt,19
TX013645,P0386,W03,2024-04-23,Receipt,176
TX013646,P0214,W02,2024-06-16,Issue,-5
TX013647,P0341,W04,2024-07-21,Issue,-55
TX013648,P0108,W03,2024-05-17,Issue,-29
TX013649,P0124,W05,2024-08-15,Receipt,147
TX013650,P0433,W03,2024-03-23,Issue,-116
TX013651,P0465,W05,2024-01-02,Receipt,135
TX013652,P0168,W05,2024-11-07,Receipt,13
TX013653,P0189,W01,2024-11-17,Receipt,92
TX013654,P0287,W05,2024-09-09,Receipt,186
TX013655,P0089,W05,2024-01-13,Receipt,42
TX013656,P0391,W05,2024-02-09,Receipt,98
TX013657,P0025,W01,2024-03-05,Receipt,147
TX013658,P0466,W03,2024-07-24,Issue,-118
TX013659,P0096,W01,2024-05-23,Receipt,79
TX013660,P0122,W02,2024-11-28,Receipt,5
TX013661,P0186,W05,2024-06-23,Receipt,5
TX013662,P0061,W01,2024-08-04,Issue,-13
TX013663,P0328,W01,2024-05-02,Issue,-168
TX013664,P0495,W03,2024-04-11,Receipt,186
TX013665,P0014,W03,2024-01-07,Issue,-123
TX013666,P0368,W03,2024-08-09,Issue,-52
TX013667,P0134,W04,2024-01-17,Receipt,166
TX013668,P0119,W03,2024-04-11,Issue,-191
TX013669,P0023,W05,2024-11-12,Issue,-166
TX013670,P0079,W01,2024-08-21,Receipt,189
TX013671,P0470,W02,2024-11-24,Issue,-12
TX013672,P0164,W02,2024-06-21,Receipt,125
TX013673,P0451,W02,2024-07-05,Issue,-42
TX013674,P0429,W05,2024-08-25,Receipt,50
TX013675,P0428,W01,2024-02-01,Receipt,1
